customer_id,transaction_amount,category,merchant,age,gender,spend_tier,cluster,persona
277220,26.33,Clothing,murphy wilson and hart,41,F,Low,1,Low Spend — Market
277293,363.94,Market,hubbard and sons,57,M,Mid,1,Mid Spend — Market
277359,84.14,Clothing,hill plc,29,F,Low,1,Low Spend — Market
277372,358.95,Electronics,pearson ltd,48,F,Mid,3,Mid Spend — Electronics
277375,83.13,Restaurant,obrien llc,58,M,Low,0,Low Spend — Restaurant
277387,691.82,Electronics,adams llc,55,M,High,3,High Spend — Electronics
277390,461.34,Market,turner miller and carter,73,M,Mid,1,Mid Spend — Market
277421,69.74,Restaurant,ward odonnell,48,M,Low,0,Low Spend — Restaurant
277430,138.29,Market,ford edwards,77,F,Low,1,Low Spend — Market
277453,494.19,Electronics,murphy day,62,F,High,3,High Spend — Electronics
277478,2560.88,Travel,smith llc,74,M,Very High,2,Very High Spend — Travel
277487,767.17,Travel,miller group,48,F,High,2,High Spend — Travel
277508,980.05,Electronics,heath jackson,66,M,High,3,High Spend — Electronics
277512,284.7,Clothing,glover carlson and decker,63,M,Mid,1,Mid Spend — Market
277521,756.44,Electronics,caldwell and sons,22,M,High,3,High Spend — Electronics
277528,124.95,Clothing,gaines ltd,34,M,Low,1,Low Spend — Market
277541,111.68,Clothing,brown wood and thompson,28,M,Low,1,Low Spend — Market
277554,262.17,Clothing,frazier smith and cruz,64,F,Mid,1,Mid Spend — Market
277571,2001.85,Travel,lee inc,64,F,Very High,2,Very High Spend — Travel
277599,952.86,Electronics,gross turner,33,M,High,3,High Spend — Electronics
277604,296.1,Clothing,ortiz anderson,23,F,Mid,1,Mid Spend — Market
277619,204.52,Clothing,holland inc,43,M,Mid,1,Mid Spend — Market
277646,2483.95,Travel,evans meadows,54,F,Very High,2,Very High Spend — Travel
277667,1528.61,Travel,martin schultz,29,F,Very High,2,Very High Spend — Travel
277677,1509.76,Travel,vazquez ltd,66,M,Very High,2,Very High Spend — Travel
277714,159.28,Market,barker clarke,59,M,Low,1,Low Spend — Market
277717,229.19,Clothing,wilson plc,68,M,Mid,1,Mid Spend — Market
277742,244.47,Electronics,molina curry,47,M,Mid,3,Mid Spend — Electronics
277748,52.01,Cosmetic,peters ramirez,40,F,Low,1,Low Spend — Market
277799,360.21,Market,taylor jones and parker,36,Unknown,Mid,1,Mid Spend — Market
277820,274.15,Market,garcia perez and rodriguez,38,M,Mid,1,Mid Spend — Market
277831,58.77,Cosmetic,russell horton and patel,67,M,Low,1,Low Spend — Market
277836,180.47,Market,gonzales cunningham,20,Unknown,Low,1,Low Spend — Market
277849,267.54,Clothing,torres wilson and bowen,61,M,Mid,1,Mid Spend — Market
277967,89.0,Clothing,day young,51,F,Low,1,Low Spend — Market
277984,150.75,Cosmetic,salazar jones and smith,76,M,Low,1,Low Spend — Market
278056,167.96,Cosmetic,montgomery king and stone,75,Unknown,Low,1,Low Spend — Market
278062,92.41,Restaurant,vaughn rice,21,M,Low,0,Low Spend — Restaurant
278070,198.3,Cosmetic,richmond clark and gibson,20,F,Mid,1,Mid Spend — Market
278083,56.54,Clothing,singh and sons,54,Unknown,Low,1,Low Spend — Market
278108,421.83,Electronics,gaines french and henderson,58,M,Mid,3,Mid Spend — Electronics
278115,38.07,Cosmetic,jones hodge,39,M,Low,1,Low Spend — Market
278132,109.85,Clothing,hill bates,54,F,Low,1,Low Spend — Market
278139,196.08,Cosmetic,butler group,49,M,Mid,1,Mid Spend — Market
278152,501.86,Electronics,briggs group,37,M,High,3,High Spend — Electronics
278170,855.43,Electronics,bennett richardson,50,F,High,3,High Spend — Electronics
278178,252.97,Market,peterson cummings and mcbride,35,M,Mid,1,Mid Spend — Market
278186,9.55,Market,taylor cooper and bell,66,F,Low,1,Low Spend — Market
278197,236.69,Clothing,hill llc,42,F,Mid,1,Mid Spend — Market
278212,161.47,Clothing,aguilar stevenson and chambers,74,F,Low,1,Low Spend — Market
278226,101.62,Clothing,hancock llc,34,M,Low,1,Low Spend — Market
278230,130.8,Cosmetic,herring mclaughlin and ford,74,F,Low,1,Low Spend — Market
278235,40.79,Restaurant,crane alvarez,64,F,Low,0,Low Spend — Restaurant
278239,183.69,Travel,wells inc,58,M,Mid,2,Mid Spend — Travel
278260,31.06,Clothing,johnson ewing and jones,35,M,Low,1,Low Spend — Market
278272,103.89,Cosmetic,hernandez ryan and stanley,55,M,Low,1,Low Spend — Market
278285,2193.92,Travel,kaiser and sons,44,F,Very High,2,Very High Spend — Travel
278286,82.01,Clothing,francis roberts,36,F,Low,1,Low Spend — Market
278296,889.64,Travel,ward owens,39,M,High,2,High Spend — Travel
278297,34.67,Restaurant,ferguson inc,49,F,Low,0,Low Spend — Restaurant
278337,135.76,Electronics,allen daniels and roberts,59,Unknown,Low,3,Low Spend — Electronics
278345,872.54,Electronics,brown carr and sweeney,43,M,High,3,High Spend — Electronics
278362,302.22,Electronics,delgado davis,29,F,Mid,3,Mid Spend — Electronics
278372,61.35,Market,baker mathews,77,F,Low,1,Low Spend — Market
278430,264.31,Market,weaver hogan and simmons,60,F,Mid,1,Mid Spend — Market
278431,465.03,Electronics,hancock holt and hernandez,41,F,Mid,3,Mid Spend — Electronics
278458,456.99,Electronics,smith llc,72,M,Mid,3,Mid Spend — Electronics
278465,61.53,Restaurant,douglas inc,56,F,Low,0,Low Spend — Restaurant
278467,20.03,Cosmetic,bush llc,48,F,Low,1,Low Spend — Market
278470,1763.81,Travel,knight lara,67,M,Very High,2,Very High Spend — Travel
278476,445.53,Travel,dean diaz,29,F,Mid,2,Mid Spend — Travel
278522,93.73,Restaurant,gibson barnes and horn,57,F,Low,0,Low Spend — Restaurant
278562,2993.21,Travel,gonzalez payne,61,M,Very High,2,Very High Spend — Travel
278564,127.8,Clothing,robinson llc,76,M,Low,1,Low Spend — Market
278568,119.8,Cosmetic,roberson and sons,69,M,Low,1,Low Spend — Market
278576,27.11,Restaurant,phillips plc,49,M,Low,0,Low Spend — Restaurant
278595,2714.92,Travel,warner and sons,29,F,Very High,2,Very High Spend — Travel
278606,141.93,Cosmetic,mason smith,77,F,Low,1,Low Spend — Market
278626,158.87,Clothing,weiss jensen and hicks,42,F,Low,1,Low Spend — Market
278637,55.27,Cosmetic,haney wilson,52,M,Low,1,Low Spend — Market
278638,62.34,Market,hawkins ramirez,20,M,Low,1,Low Spend — Market
278676,1823.73,Travel,bailey wilson and parker,73,F,Very High,2,Very High Spend — Travel
278680,47.86,Restaurant,campbell group,28,M,Low,0,Low Spend — Restaurant
278687,329.48,Market,rowland coleman and murray,32,F,Mid,1,Mid Spend — Market
278696,68.54,Electronics,sanchez ltd,45,Unknown,Low,3,Low Spend — Electronics
278697,344.72,Market,flowers ltd,23,F,Mid,1,Mid Spend — Market
278718,50.85,Restaurant,bush andrade,27,M,Low,0,Low Spend — Restaurant
278731,92.29,Cosmetic,west ross,61,M,Low,1,Low Spend — Market
278744,263.3,Clothing,hahn llc,33,M,Mid,1,Mid Spend — Market
278825,86.72,Restaurant,stafford brown,72,F,Low,0,Low Spend — Restaurant
278845,2804.93,Travel,mendoza plc,27,M,Very High,2,Very High Spend — Travel
278891,164.6,Cosmetic,malone plc,71,M,Low,1,Low Spend — Market
278894,62.86,Restaurant,house bright and reynolds,68,M,Low,0,Low Spend — Restaurant
278934,75.09,Cosmetic,roberts inc,77,F,Low,1,Low Spend — Market
278952,998.4,Electronics,olson wise and andrews,45,Unknown,High,3,High Spend — Electronics
278968,420.49,Market,huber espinoza and griffith,24,M,Mid,1,Mid Spend — Market
279017,145.24,Cosmetic,farmer spencer,49,M,Low,1,Low Spend — Market
279038,80.54,Cosmetic,hanson mays,68,M,Low,1,Low Spend — Market
279088,87.23,Restaurant,russell mcgee and smith,76,M,Low,0,Low Spend — Restaurant
279106,54.17,Restaurant,nash stanley,42,M,Low,0,Low Spend — Restaurant
279125,336.47,Market,stokes dickerson,38,M,Mid,1,Mid Spend — Market
279144,302.43,Travel,clark rasmussen,65,M,Mid,2,Mid Spend — Travel
279152,69.04,Clothing,powell flores and conley,47,F,Low,1,Low Spend — Market
279159,1379.12,Travel,reyes jones,28,M,Very High,2,Very High Spend — Travel
279170,931.49,Travel,rhodes obrien,57,F,High,2,High Spend — Travel
279224,2269.51,Travel,paul martinez,54,F,Very High,2,Very High Spend — Travel
279243,199.12,Electronics,bates bell,36,M,Mid,3,Mid Spend — Electronics
279249,1976.07,Travel,khan cunningham and aguilar,26,F,Very High,2,Very High Spend — Travel
279259,43.93,Clothing,curtis hutchinson and fletcher,77,F,Low,1,Low Spend — Market
279321,41.16,Restaurant,callahan llc,55,F,Low,0,Low Spend — Restaurant
279322,113.11,Market,evans burke and monroe,41,F,Low,1,Low Spend — Market
279351,145.66,Cosmetic,edwards knight and dunn,25,M,Low,1,Low Spend — Market
279360,271.67,Clothing,arias llc,43,M,Mid,1,Mid Spend — Market
279414,89.36,Restaurant,morton and sons,53,M,Low,0,Low Spend — Restaurant
279449,427.19,Market,grant mahoney and wade,51,M,Mid,1,Mid Spend — Market
279537,288.53,Clothing,haynes and sons,30,Unknown,Mid,1,Mid Spend — Market
279548,146.28,Clothing,blackwell lee,57,Unknown,Low,1,Low Spend — Market
279561,285.52,Clothing,callahan ltd,21,F,Mid,1,Mid Spend — Market
279585,381.88,Market,benjamin richards,41,F,Mid,1,Mid Spend — Market
279601,90.21,Clothing,cook ltd,36,M,Low,1,Low Spend — Market
279608,267.69,Market,wilson ortiz and taylor,64,F,Mid,1,Mid Spend — Market
279631,15.54,Restaurant,smith brooks,65,M,Low,0,Low Spend — Restaurant
279684,256.83,Clothing,stokes bray and underwood,35,Unknown,Mid,1,Mid Spend — Market
279688,46.26,Market,porter ltd,27,M,Low,1,Low Spend — Market
279720,133.3,Clothing,perez ochoa and lopez,54,M,Low,1,Low Spend — Market
279726,33.66,Restaurant,fletcher hicks,68,M,Low,0,Low Spend — Restaurant
279759,89.36,Restaurant,holder inc,70,F,Low,0,Low Spend — Restaurant
279760,27.04,Restaurant,harding ltd,71,F,Low,0,Low Spend — Restaurant
279802,443.69,Electronics,dean hernandez and lucas,65,M,Mid,3,Mid Spend — Electronics
279822,358.8,Market,lopez inc,31,M,Mid,1,Mid Spend — Market
279847,587.53,Electronics,hughes plc,57,M,High,3,High Spend — Electronics
279883,1920.32,Travel,silva lamb,69,F,Very High,2,Very High Spend — Travel
279900,2328.03,Travel,mayer lopez and jones,52,F,Very High,2,Very High Spend — Travel
279926,862.23,Travel,russell rogers and murphy,29,M,High,2,High Spend — Travel
279978,479.23,Market,vasquez ltd,44,F,High,1,High Spend — Market
279983,246.14,Market,graves carlson and smith,34,F,Mid,1,Mid Spend — Market
280008,618.99,Electronics,moore gordon,50,F,High,3,High Spend — Electronics
280057,1826.77,Travel,simon miller and grant,21,Unknown,Very High,2,Very High Spend — Travel
280058,166.49,Cosmetic,mcbride garza and ruiz,38,Unknown,Low,1,Low Spend — Market
280080,242.98,Clothing,smith hayes and clarke,30,M,Mid,1,Mid Spend — Market
280119,2392.98,Travel,miller morris and underwood,24,F,Very High,2,Very High Spend — Travel
280131,75.23,Market,porter cunningham and rollins,25,M,Low,1,Low Spend — Market
280276,72.01,Clothing,burke ltd,34,M,Low,1,Low Spend — Market
280306,83.33,Restaurant,bennett paul and moreno,65,F,Low,0,Low Spend — Restaurant
280316,244.56,Travel,cordova lee and walker,59,M,Mid,2,Mid Spend — Travel
280320,94.39,Restaurant,floyd and sons,23,M,Low,0,Low Spend — Restaurant
280333,85.9,Market,wilkerson nguyen and turner,47,M,Low,1,Low Spend — Market
280356,2565.08,Travel,hamilton chen,41,M,Very High,2,Very High Spend — Travel
280381,371.89,Market,perez morales and garcia,29,F,Mid,1,Mid Spend — Market
280383,86.46,Restaurant,bailey rios and lopez,64,F,Low,0,Low Spend — Restaurant
280407,48.57,Restaurant,lambert dean and cole,43,M,Low,0,Low Spend — Restaurant
280425,259.45,Travel,lee benson,31,F,Mid,2,Mid Spend — Travel
280438,164.02,Market,estrada gordon,68,M,Low,1,Low Spend — Market
280492,393.23,Electronics,cross cruz and jackson,41,F,Mid,3,Mid Spend — Electronics
280493,381.09,Market,washington hammond and young,37,M,Mid,1,Mid Spend — Market
280559,130.27,Electronics,flores lynch and wang,40,M,Low,3,Low Spend — Electronics
280651,482.96,Market,norton lopez and thomas,40,M,High,1,High Spend — Market
280659,125.21,Electronics,swanson miller,67,F,Low,3,Low Spend — Electronics
280677,195.61,Cosmetic,jones hardy,58,M,Mid,1,Mid Spend — Market
280693,62.22,Clothing,wright blevins and turner,53,Unknown,Low,1,Low Spend — Market
280701,385.53,Electronics,miller houston,53,Unknown,Mid,3,Mid Spend — Electronics
280705,402.23,Electronics,ortega young,40,M,Mid,3,Mid Spend — Electronics
280718,49.78,Restaurant,gutierrez dalton and mccall,38,M,Low,0,Low Spend — Restaurant
280742,409.4,Market,spencer davis and bailey,49,M,Mid,1,Mid Spend — Market
280771,544.96,Electronics,brown bryant and singh,68,M,High,3,High Spend — Electronics
280782,174.98,Clothing,sawyer inc,29,F,Low,1,Low Spend — Market
280826,93.3,Clothing,hicks and sons,46,M,Low,1,Low Spend — Market
280849,50.9,Restaurant,knox leach and bennett,33,F,Low,0,Low Spend — Restaurant
280854,490.97,Electronics,clark watts and becker,59,M,High,3,High Spend — Electronics
280872,122.17,Clothing,hodges plc,77,M,Low,1,Low Spend — Market
280873,586.46,Travel,frazier glover and haynes,60,F,High,2,High Spend — Travel
280894,197.75,Clothing,wade cooke,58,M,Mid,1,Mid Spend — Market
280896,756.86,Electronics,sampson flores,33,F,High,3,High Spend — Electronics
280900,241.36,Clothing,moore ltd,56,F,Mid,1,Mid Spend — Market
280924,190.34,Cosmetic,randolph powell,22,F,Mid,1,Mid Spend — Market
280931,89.68,Restaurant,hicks martinez,34,F,Low,0,Low Spend — Restaurant
280992,122.77,Clothing,hull sandoval,51,M,Low,1,Low Spend — Market
281006,277.27,Market,williams group,70,M,Mid,1,Mid Spend — Market
281010,276.17,Clothing,simpson plc,20,M,Mid,1,Mid Spend — Market
281012,2775.54,Travel,patterson evans and gonzales,34,F,Very High,2,Very High Spend — Travel
281038,155.7,Market,may jordan,72,M,Low,1,Low Spend — Market
281044,125.6,Travel,williams miller,25,M,Low,2,Low Spend — Travel
281047,350.11,Market,powell plc,68,M,Mid,1,Mid Spend — Market
281073,54.5,Clothing,mccarty group,25,Unknown,Low,1,Low Spend — Market
281077,13.8,Restaurant,bentley llc,45,F,Low,0,Low Spend — Restaurant
281083,132.72,Market,pittman plc,30,F,Low,1,Low Spend — Market
281086,29.96,Restaurant,vaughan scott,37,Unknown,Low,0,Low Spend — Restaurant
281105,468.27,Market,harrington evans and macias,54,M,Mid,1,Mid Spend — Market
281123,249.48,Clothing,wagner woods,45,F,Mid,1,Mid Spend — Market
281131,429.14,Market,long gomez,52,M,Mid,1,Mid Spend — Market
281142,160.85,Cosmetic,palmer montgomery and leon,29,M,Low,1,Low Spend — Market
281159,393.84,Electronics,atkins hudson and cruz,70,M,Mid,3,Mid Spend — Electronics
281212,32.56,Restaurant,gregory and sons,46,F,Low,0,Low Spend — Restaurant
281227,977.44,Electronics,burnett cantrell and foster,75,Unknown,High,3,High Spend — Electronics
281238,79.33,Clothing,conner baker and chavez,68,M,Low,1,Low Spend — Market
281239,485.5,Travel,marks johnson,27,F,High,2,High Spend — Travel
281250,420.39,Market,wilkinson wilson and young,26,M,Mid,1,Mid Spend — Market
281260,46.98,Restaurant,mcgrath plc,74,Unknown,Low,0,Low Spend — Restaurant
281287,87.17,Clothing,olson plc,20,F,Low,1,Low Spend — Market
281296,156.28,Cosmetic,jimenez sweeney,59,Unknown,Low,1,Low Spend — Market
281299,66.5,Restaurant,graves reese and gonzales,51,M,Low,0,Low Spend — Restaurant
281313,2999.88,Travel,rogers sutton,63,M,Very High,2,Very High Spend — Travel
281318,2545.27,Travel,cantu ltd,36,M,Very High,2,Very High Spend — Travel
281326,307.06,Market,campbell powell,50,F,Mid,1,Mid Spend — Market
281360,154.13,Clothing,miller lee,65,Unknown,Low,1,Low Spend — Market
281370,666.93,Electronics,roman reyes,26,M,High,3,High Spend — Electronics
281405,471.72,Market,robbins powell and davenport,69,M,High,1,High Spend — Market
281419,359.79,Market,smith patel,29,M,Mid,1,Mid Spend — Market
281427,140.57,Clothing,kelley robbins,30,Unknown,Low,1,Low Spend — Market
281428,290.36,Travel,garcia group,77,M,Mid,2,Mid Spend — Travel
281434,129.35,Clothing,blevins young,37,M,Low,1,Low Spend — Market
281455,180.89,Clothing,jones case and carlson,41,M,Low,1,Low Spend — Market
281461,1302.23,Travel,martinez horton,23,Unknown,Very High,2,Very High Spend — Travel
281479,579.45,Electronics,davis llc,69,M,High,3,High Spend — Electronics
281498,155.6,Clothing,white and sons,28,M,Low,1,Low Spend — Market
281515,187.82,Market,anderson inc,65,M,Mid,1,Mid Spend — Market
281523,42.84,Restaurant,thomas plc,31,F,Low,0,Low Spend — Restaurant
281603,258.27,Clothing,hernandez dodson and powell,76,M,Mid,1,Mid Spend — Market
281610,152.62,Cosmetic,flores mccarty,67,M,Low,1,Low Spend — Market
281660,52.44,Clothing,harris group,63,M,Low,1,Low Spend — Market
281667,164.36,Cosmetic,barajas carpenter,42,F,Low,1,Low Spend — Market
281708,244.36,Clothing,gill llc,40,M,Mid,1,Mid Spend — Market
281717,58.38,Restaurant,jones inc,62,F,Low,0,Low Spend — Restaurant
281724,809.58,Electronics,duncan shaffer and stevens,22,Unknown,High,3,High Spend — Electronics
281756,98.37,Electronics,cole frazier and buchanan,75,M,Low,3,Low Spend — Electronics
281761,756.86,Electronics,cohen roberts,40,M,High,3,High Spend — Electronics
281763,34.92,Restaurant,benton hernandez,40,F,Low,0,Low Spend — Restaurant
281777,275.12,Market,powell krueger,45,F,Mid,1,Mid Spend — Market
281820,252.38,Electronics,perkins keller,40,F,Mid,3,Mid Spend — Electronics
281854,210.16,Clothing,williams ltd,60,F,Mid,1,Mid Spend — Market
281867,61.2,Cosmetic,morrison morse,28,F,Low,1,Low Spend — Market
281909,75.42,Clothing,goodwin christensen,40,M,Low,1,Low Spend — Market
281910,1254.52,Travel,hamilton garcia and schultz,40,M,High,2,High Spend — Travel
281968,264.04,Clothing,simon mosley and price,51,M,Mid,1,Mid Spend — Market
282025,853.61,Electronics,cortez davidson,46,Unknown,High,3,High Spend — Electronics
282028,1508.73,Travel,henson guzman,39,F,Very High,2,Very High Spend — Travel
282038,38.96,Clothing,chan simpson and morales,51,M,Low,1,Low Spend — Market
282047,128.31,Clothing,harrison wise,70,M,Low,1,Low Spend — Market
282061,1450.77,Travel,crosby bell and allen,58,M,Very High,2,Very High Spend — Travel
